,img_names,rand_cats,nn_tweet
735,DennysDiner-i767449033220714498.jpg,seafood,Last day to get some #Crabfest til next time.    : SnacksAllDayEveryDay @foodietribe https://t.co/9Uhmmxmf2L
736,DennysDiner-i769185962895212544.jpg,soup,i like scott's shirt  http://t.co/q7dIGMoJPn http://t.co/8gie2oqZu6
737,DennysDiner-i772529918735446016.jpg,seafood,Crab melt for lunch? Let's do it.   #ShrimpTrios https://t.co/UCat00tfnw
738,DennysDiner-i773584967293173761.jpg,dairy-product,delicious fun for the whole family! or just one person! https://t.co/vAcnikLh0w
739,DennysDiner-i773588634343735297.jpg,soup,Do you believe in love at first sight? Or should we flash this NEW Chocolate-Covered Strawberry Smoothie ad again?   https://t.co/Iw25LtskMH
740,DennysDiner-i774251133489512449.jpg,soup,swipe up to see these pancakes fly http://t.co/2tuk8vUAXj
741,DennysDiner-i777926719177011201.jpg,soup,You know your weekend is good when there are Cheddar Bay Biscuits involved. https://t.co/keBqQfygKR
742,DennysDiner-i780939812555591680.jpg,dairy-product,French Toast so beautiful that it requires a close-up. http://t.co/FlxagCBSpu
743,DennysDiner-i782022617758859264.jpg,vegetable,Hit up http://t.co/rb9NhR5EoI for more info on #DennysDennys &amp; be sure to take a #boothie when it's in town! http://t.co/aST9PFPB4H
744,DennysDiner-i788787027529568256.jpg,soup,Taco Bell Cornhole has arrived. Shop now and bring the party to your next tailgate. https://t.co/5XCzSxRpvV https://t.co/bfTdewUG6z
745,DennysDiner-i794624322711289861.jpg,dairy-product,noise levels https://t.co/Ewjsso2mKf
746,DennysDiner-i795735954556329984.jpg,soup,WE. CANT. WAIT. http://t.co/aFey7voOLr
747,DennysDiner-i804070146839105537.jpg,egg,Prepare yourself  this could get messy! #Crabfest   https://t.co/N2YgEYOeLV
748,DennysDiner-i811645796332564480.jpg,egg,It s the Colonel Sanders Hour  with your host  Colonel Sanders. And your hour  with Colonel Sanders. https://t.co/dC3XeF19Vh
749,DennysDiner-i816797613118918658.jpg,fruit,Cool down this summer by enjoying a refreshing break with these KITKAT Ruby Iced Pops! #HaveABreak https://t.co/p9eC7tccqf
750,DennysDiner-i828445178268676097.jpg,fried-food,cmon guys  still? https://t.co/hpx3VVLd24
751,DennysDiner-i828649470267097091.jpg,rice,anatomy of a burger http://t.co/PnVnyxb7J2
752,DennysDiner-i828664564866756612.jpg,vegetable,ARE https://t.co/3FLNAiowdX
753,DennysDiner-i828679661160955909.jpg,soup,Chicken Rings are the wheels of the car we call life. #deep #emotions https://t.co/I2eSEZhSMj
754,DennysDiner-i828694778355265539.jpg,seafood,The Ultimate KITKAT Challenge! #mybreak https://t.co/ycSDaNuTdw
755,DennysDiner-i828709866281635843.jpg,noodles/pasta,And the winner is...@iamcardib! #VMAs #BestNewArtist https://t.co/QTt7EAJgvf
756,DennysDiner-i828724953767743488.jpg,dairy-product,Digivolve into ultimate! https://t.co/MRKquYy7TW
757,DennysDiner-i828740053836795904.jpg,noodles/pasta,New filters coming to Instagram soon? http://t.co/8vBZJ3iT8Q
758,DennysDiner-i828755156678373379.jpg,fruit,We'll be at the BET Community Impact Awards will you? #MyCommunityPromo  http://t.co/H9QxmMSMTX http://t.co/P7PxjIIaKM
759,DennysDiner-i828770262690697216.jpg,vegetable,On and on and on and on and on and... #EndlessShrimp   https://t.co/Yc3HtJ1OfA
760,DennysDiner-i828785359936970752.jpg,fried-food,I can see your halo  halo  halo. RT@ATfromdaATL @DennysDiner And @caandersonn all in one pic #blessed http://t.co/Ro5LTrz9SR
761,DennysDiner-i828800451105599489.jpg,noodles/pasta,This delicious Fan Food Pic via tumblr user sweeetstache. http://t.co/itltJbuETB
762,DennysDiner-i828815554668400640.jpg,vegetable,i m just a sausage... i can t help the way i look https://t.co/AhJsYgzjYM
763,DennysDiner-i834523864696758273.jpg,soup,    (That s the only hint we re giving ya.) https://t.co/jbLPyH7qCP
764,DennysDiner-i837041513649606656.jpg,rice,congratulations to christina egguilera and her newest hatchling ;) http://t.co/Kmdlmwsuvq
765,DennysDiner-i841705006554312704.jpg,bread,First. https://t.co/zfTOxNBFJx
766,DennysDiner-i846489525400449025.jpg,fried-food,when the treats hit https://t.co/7zdH8sNIfl
767,DennysDiner-i847164106528444416.jpg,vegetable,If you're gonna decorate your mortarboard  do it right. http://t.co/K9BnQC72WT
768,DennysDiner-i850037389837836288.jpg,fried-food,At 8:30pm tomorrow #SwitchOff your lights to give Planet Earth a break. #HaveABreak https://t.co/aPL88T8qcY
769,DennysDiner-i852221666537218056.jpg,dessert,Friday eve calls for a feast. Which pizza would you take a slice from?   https://t.co/9tMwEbZnxs
770,DennysDiner-i853419644887212032.jpg,bread,http://t.co/QXDmcYk0JG
771,DennysDiner-i855439010721910784.jpg,bread,Cheese and wine just got an upgrade. Thanks Cheddar Bay Biscuits! https://t.co/8it8OjOYcn
772,DennysDiner-i857717767293739009.jpg,fried-food,At 8:30pm tomorrow #SwitchOff your lights to give Planet Earth a break. #HaveABreak https://t.co/aPL88T8qcY
773,DennysDiner-i859471305044840449.jpg,rice,We all went through that experimental phase. #TBT https://t.co/RM70OVQB2w
774,DennysDiner-i862002656373592066.jpg,fruit,Have a reason to celebrate? Do it tonight with that Red Lobster gift card!   https://t.co/Iyw1gpQ6ve
775,DennysDiner-i863782456364851200.jpg,noodles/pasta,Leave the cooking to us. Grab a few #TacoPartyPacks for your Friendsgiving festivities. https://t.co/o0ePn2YqJs
776,DennysDiner-i875423961336729601.jpg,egg,The heart wants what it wants and Egg s heart wants a bad boy burger. https://t.co/JhQ3MchuQC
777,DennysDiner-i882744458403614720.jpg,meat,A blizzard is a good excuse to cruise your area for hot local singles*. (*Single slices of bread  obviously.) http://t.co/TYSTBtnCD4
778,DennysDiner-i887750409875578880.jpg,meat,bananas walked so Nannerpuss could run https://t.co/ipoZaE2voC
779,DennysDiner-i892098314992328706.jpg,noodles/pasta,Happy 58th birthday  @BryanCranston! You're always welcome to baconize your special day here. http://t.co/do4gLDfrCc
780,DennysDiner-i893175727180402696.jpg,fruit,Bun is short for Bunjamin. https://t.co/hwoCeBZjV2
781,DennysDiner-i896399311508041728.jpg,soup,Quads all day https://t.co/5gqDYnrR00
782,DennysDiner-i897902014063153154.jpg,bread,~* *~ Live  laugh  luv the $4.99 Cheesy Slider Combo! ~* *~  (Hey  a cheesy deal calls for a cheesy tweet.) https://t.co/wVbVDAThGY
783,DennysDiner-i898721923055669248.jpg,dessert,True love means snack game on point. Happy V-Day. http://t.co/39kb5lsUY2
784,DennysDiner-i903055219361280004.jpg,dairy-product,Rosemary s Craving #WhiteCastleMovieHomage #HalloweenEdition (8/8) https://t.co/41hqNlqqyw
785,DennysDiner-i907696598939037697.jpg,fried-food,"#collegeslam  we gotta learn more about this ""wildman room"". it sounds  um  wild....man http://t.co/ZgAwVnQTYg"
786,DennysDiner-i908062943211917312.jpg,bread,Introducing our new iOS 11.1 product  the  sl A   der.  https://t.co/L8gzTReXDS
787,DennysDiner-i909885307163758592.jpg,dessert,BEEEEEEEEEF! Good luck this week at #TheOpen  @BeefGolf. https://t.co/TmIcREb1wF
788,DennysDiner-i912731467083546624.jpg,egg,I start seeing things when I need #mybreak https://t.co/avDuvTcsGC
789,DennysDiner-i931633043730821121.jpg,bread,Summer flavors make this dish a showstopper. It s the New! Caribbean Lobster and Shrimp!   https://t.co/q9q8Wdd3Tc
790,DennysDiner-i948300351366627329.jpg,meat,He's the symbol this town needs https://t.co/tvDMN4aNRT
791,DennysDiner-i949372454849466368.jpg,fruit,when the treats hit https://t.co/7zdH8sNIfl
792,DennysDiner-i953394286212640770.jpg,noodles/pasta,Crunchy Fiesta Shrimp is basically like a party in your mouth.   https://t.co/Mo0kEcp9nE
793,DennysDiner-i955832775738871808.jpg,seafood,https://t.co/QaDaF0RVCM
794,DennysDiner-i956952318481784837.jpg,dairy-product,.@jennettemccurdy Brag all you want  this is us right now: http://t.co/562cH1mMS6
795,DennysDiner-i958426594380480512.jpg,dairy-product,You are getting very  very hungry. Fix that with the $5 Steak Nachos Box. https://t.co/tOFJ3dyHjQ
796,DennysDiner-i962037795853406208.jpg,meat,Happy Birthday  @Oprah! We made a magazine just for you! http://t.co/rDuCWHG2zL
797,DennysDiner-i971500333724823555.jpg,fruit,Share your food pics with #ShareMySlam on Twitter or Instagram  and Denny s will donate $1 to @NoKidHungry. https://t.co/eOvu8PDxoU
798,DennysDiner-i979067462237990912.jpg,dessert,when you think it's cute to name your cat whiskers and then he gets the whisk disease #nationalpetday https://t.co/iWoDS5kWEg
799,DennysDiner-i981908396302532608.jpg,rice,If you can compete  you can compete with a bucket on your head. @espn https://t.co/sZOvvWw55V
800,DennysDiner-i984143971789299713.jpg,egg,#EndlessShrimp is NOW $15.99. #MindBlown   https://t.co/JEIzdxJrnK
801,DennysDiner-i987425672225107968.jpg,fried-food,if you                   then you don't love           don't deserve me at my            me at my https://t.co/71zWMeqNiE
802,DennysDiner-i989147090218639360.jpg,fried-food,Denny s is a proud partner of @TJMShow s #FantasticVoyage16. Fans aboard this week  see Denny s events on 4/24! #TJF https://t.co/d1Mvr6hNqD
803,DennysDiner-i990996691967979520.jpg,seafood,DON'T BLINK https://t.co/Wnd3ZqUTWE
804,DennysDiner-i991427243837677568.jpg,dairy-product,We turned your favorite popsicle into our newest freeze.  The #OrangeCreamPopFreeze is here. https://t.co/LHCwca10VV
805,DiGiorno-i1048311633523724288.jpg,fruit,waiter: your steak sir  very rare you: wow  that IS rare https://t.co/J81HGTuldg
806,DiGiorno-i1048541209348726784.jpg,soup,Can I dip it? Yes  you can! #EndlessShrimp https://t.co/LlvmftyJqk
807,DiGiorno-i1048602548410695682.jpg,fruit,"when the banana's like ""it s not you  it's me...it s i m just not ready for a serious relationship right now.."" https://t.co/TpGXbjRR2P"
808,DiGiorno-i1049977846268014598.jpg,rice,You can have your cake and tweet it  too. https://t.co/kL9QZB8KYl
809,DiGiorno-i1051266913953882113.jpg,soup,beware the milkshark  *jaws theme swimming* http://t.co/FLzzKiSjsP
810,DiGiorno-i1055527651581014016.jpg,vegetable,Fall just arrived early. Try the new #CaramelAppleFreeze today. https://t.co/MS0rgGCw6u
811,DiGiorno-i1058136378653970433.jpg,meat,Oooo yeahh. That s the new MUSHROOM &amp; SWISS KING  alright. https://t.co/8DnDvF3pfV
812,DiGiorno-i1058806404629385216.jpg,bread,Happy Birthday to one of our best friends  @LEGIQN. We hope you got all the Taco Bell you wished for.   https://t.co/Pa3N2ZUVos
813,DiGiorno-i1059823271930138624.jpg,soup,Name our  ! https://t.co/eay7nXIKjH
814,DiGiorno-i1062676522463449088.jpg,meat,Stylish Denny's employees back in the day. #tbt http://t.co/C7NzvHP5JJ
815,dominos-i1052590747042672641.jpg,soup,Phase Three. http://t.co/qyq3ySy4Kp
816,dominos-i1053737897977888769.jpg,rice,https://t.co/LzWv4mCJ2A
817,dominos-i1054055026325360641.jpg,noodles/pasta,This OREO Chocolate Candy Bar goes out to the 63 706 #blackbelts who prefer delicious Fun Size palm strikes. https://t.co/2QrMxnU6qL
818,dominos-i1054825156382781442.jpg,vegetable,nevermind it got wild #collegeslam http://t.co/SmHESwnPve
819,dominos-i1055217674723172352.jpg,rice,*gasp* https://t.co/Ts59H8o8P6
820,dominos-i1055504954662764544.jpg,meat,Give the gift of Red Lobster!   https://t.co/3utxKSOiF2
821,dominos-i1055813834055868417.jpg,rice,Get equipped with... Rush Coil? https://t.co/PsYghaAiPS
822,dominos-i1056184289325273089.jpg,fried-food,Are you too good for your home  ball?! https://t.co/d8Se5s1bY9
823,dominos-i1056606814308102149.jpg,rice,Have an unexpected break. #mybreak https://t.co/XuiGVBbziW
824,dominos-i1057392007793000448.jpg,dessert,Are you more of a carryout person or a delivery person? COMMENT with your answer! https://t.co/ZsAyv575tr
825,dominos-i1057995955574845440.jpg,egg,happy friday the 13th  hope none of these horror movies happen to you today! https://t.co/NSjW0TJFrB
826,dominos-i1058524360393285637.jpg,vegetable,Hey @HarperPerennial maybe we can collab someday; nothing like coffee and a good book in a diner. http://t.co/Y15mpBYOH7
827,dominos-i1059113311298637826.jpg,dessert,Betty White totally owning these pee-wee football dudes on Golden Girls rn. #supertroll http://t.co/gwdS2HwVGC
828,dominos-i1059475739660181507.jpg,dairy-product,Check out some of our favorite fan-made pieces from the @BandaiNamcoUS booth here at #EVO2018! https://t.co/ZVzlpxf4TI
829,dominos-i1059808153142001664.jpg,dessert,PanPal is a faster  safer way to send pancakes  make online pancakes  receive pancakes or set up a merchant pancake. http://t.co/oIFHwgb0NY
830,dominos-i1060306187483262977.jpg,soup,get yourself a diner who can do both https://t.co/zcYBcECq1U
831,dominos-i1060563137072644096.jpg,bread,Happy Birthday Burt Reynolds! Drive that Trans Am to your local Denny s for your free Grand Slam!! ;) http://t.co/xMPL4jLEoS
832,dominos-i1061000854294200320.jpg,noodles/pasta,Kneel before Professor Chaos! https://t.co/kMF7l6EgWf
833,dominos-i1061393261573611520.jpg,bread,tfw your pancakes aren't from new england http://t.co/ByVwTzFaKp
834,dominos-i1062057864464805888.jpg,vegetable,Busted. https://t.co/gTQnvRur2p
835,dominos-i1062359995931652098.jpg,noodles/pasta,We've cracked the code on crab crackin'! This is how you do it during #Crabfest! https://t.co/oVEbGUZBsx
836,dominos-i1062752625333059584.jpg,seafood,Unpopular onion: involuntary crying edition https://t.co/Gt42wR6kDC
837,IHOP-i1057995675382689792.jpg,dessert,got the new tBone6s !!!!! http://t.co/gYtvQO6Wkd
838,IHOP-i1059830271128756224.jpg,dairy-product,i had to grind for this view https://t.co/SJC1kDt9g5
839,kfc-i1015301858259357698.jpg,dessert,dill pixels  enhance https://t.co/9wosVKsFx2
840,kfc-i1015316961138479105.jpg,noodles/pasta,Terminators welcome http://t.co/QuYAIoCq0e
841,kfc-i1015332054970454016.jpg,fruit,Why are all these people celebrating? https://t.co/b0LWKl9h5i http://t.co/PYxMa3gjF1
842,kfc-i1024715389236695040.jpg,rice,*sigh* hi  welcome to goth denny's. i'm your server  raven  you can like  sit down or something *sigh* http://t.co/lnr63ShRWJ
843,kfc-i1025091832043253760.jpg,soup,They're still the Champions https://t.co/CUVBHktj5g
844,kfc-i1025092245689692160.jpg,dairy-product,Looking for an a-mousse-ing festive desert? Trust us  this cake is berry good. https://t.co/crADfwZZqH
845,kfc-i1025772065675202562.jpg,dessert,Superheroes + Super Food = The Slamtastic 4. Try the new dishes 6/23 and enter the #FantasticFour sweeps today. http://t.co/TmeXqbGtml
846,kfc-i1040941562438541312.jpg,soup,True love means snack game on point. Happy V-Day. http://t.co/39kb5lsUY2
847,kfc-i1041761550145650691.jpg,bread,Why are you just sitting there? Any size fry at Wendy s is just $1! Get up! GO! https://t.co/I1WZn4u49G
848,kfc-i1042039587001065472.jpg,seafood,World famous fashion designer Nigo transforms  Original Recipe  into an inspired new apparel collection. https://t.co/BxqDJYkutQ
849,kfc-i1061719996236251136.jpg,fruit,ladies and gentlemen  we are floating in space https://t.co/UweY6te6K0
850,kfc-i1062057171360378881.jpg,noodles/pasta,Menu Hack: If you can't decide which Freeze flavor to get  just ask for all three mixed. #RainbowFreeze https://t.co/H8Vncf6XnQ
851,kfc-i1062344331695026179.jpg,soup,If you're gonna catch a flick in Irontown  do as the humans do https://t.co/z1Yv90MVtp
852,kfc-i1062439280629506048.jpg,meat,#NachoFries are officially back. Now serving at a Taco Bell near you. https://t.co/sHqYdJtiix
853,kfc-i1062439676781445120.jpg,dessert,heard some of you don't mess with pancakes?  but that's none of my business http://t.co/0B0jF1OcKH
854,kfc-i1062691618682073093.jpg,egg,peter pancake is the hero for us http://t.co/gC7r1KX21e
855,kfc-i1062807238191054854.jpg,dessert,#mybreak takes me places. Where do you have yours? https://t.co/QEfftbIWDI
856,kfc-i957827166711857152.jpg,rice,This OREO cookie goes out to the 4 672 430 #gamers who know that sometimes  what's on the outside is also important. https://t.co/X9DINLBXCE
857,kfc-i959524513821081600.jpg,soup,I ate your KITKAT #EndARelationshipIn4Words https://t.co/lkFcnyDnN9
858,kfc-i963397361144754177.jpg,dairy-product,Come experience the magic of DreamWorks! Now at America s Diner. http://t.co/spFPDl1kNK
859,kfc-i963759747978616833.jpg,fruit,made a playlist etc https://t.co/n5LfWNupx6
860,kfc-i964499621874606080.jpg,fruit,bone app the teeth  buddies ;) https://t.co/n0hlUe6pSr
861,kfc-i966311557641617408.jpg,soup,WE. CANT. WAIT. http://t.co/aFey7voOLr
862,kfc-i968833164746530817.jpg,rice,PANCAKE FOUND A SECRET STASH OF SWAG AND IS EXCITED TO GIVE IT AWAY AT 6PM ET TONIGHT. &gt;&gt; https://t.co/D8Uyryeo8T https://t.co/pYaky2MvFP
863,kfc-i974654023377793027.jpg,fried-food,Monday morning priorities. https://t.co/hn9nfsEBsH
864,kfc-i989957099412078592.jpg,vegetable,https://t.co/dgXbFRzpIH
865,kitkat-i1015505700628262912.jpg,fruit,how to draw a thanksgiving pancake https://t.co/8Rpes6rDdY
866,kitkat-i1015601407427317761.jpg,vegetable,Loving 50v50. Becoming masters of our craft. https://t.co/TW2tXWahhp
867,kitkat-i1015606441430999041.jpg,fried-food,Mo  sliders  mo  happiness. https://t.co/GGiQhAewkZ
868,kitkat-i1015611603650260992.jpg,fruit,How cool would this hat be? http://t.co/bmWygApquk
869,kitkat-i1015616519034888192.jpg,soup,NGL  this looks like a page from an   SPY book. #TBT https://t.co/sDda4gQYrL
870,kitkat-i1019502029012684800.jpg,dairy-product,I can see your halo  halo  halo. RT@ATfromdaATL @DennysDiner And @caandersonn all in one pic #blessed http://t.co/Ro5LTrz9SR
871,kitkat-i1024597955192545280.jpg,rice,Win a trip to the @IndependenceDay premiere. For full Official Rules visit https://t.co/4EG3OnLyal. #IDRSweepstakes https://t.co/0jwNj8nyvN
872,kitkat-i1029657922106793984.jpg,rice,join denny's and atari for the battle royale today. IT'S ROYALE! @ http://t.co/q7dIGMoJPn (3pm pst) http://t.co/pdwW9KBEr8
873,kitkat-i1032200114016804864.jpg,dessert,The BBQ Bacon Crispy Chicken is here. Because  you know. BBQ and bacon. https://t.co/MivP2EMdGP
874,kitkat-i1036650051815268352.jpg,soup,Overcome the impossible https://t.co/KpAVT2yzfe
875,kitkat-i1036894166113021952.jpg,vegetable,This town is full of monsters! How can you just sit there and eat pizza? https://t.co/k6TdcnZzZc
876,kitkat-i1047457716585877504.jpg,fried-food,Brrrr  it's cold in here/ I said there must be a snowstorm in the atmosphere / Oh-ee-oh-ee-oh /ice  ice  ice. http://t.co/RlHi4cRgN4
877,kitkat-i1049262746364260353.jpg,bread,Try not to drop any sauce on that gown https://t.co/UyCT5TG1Wu
878,kitkat-i1049601049726767104.jpg,seafood,Three cheers for the All-American Slam! http://t.co/JYke1YxwPB
879,kitkat-i1050022220792287232.jpg,fried-food,click the link below http://t.co/RSrQBlb4Hl
880,kitkat-i1050023144675631105.jpg,fried-food,we made some covers for our #cookbooks from yesterday (you can see the rest at http://t.co/ORTiz63lpa) http://t.co/wCbFJlBdIG
881,kitkat-i1050365281628028928.jpg,dairy-product,Atari has arrived at Denny's: http://t.co/7bSfqYycgy http://t.co/CReUdYFjlN
882,kitkat-i1050764441648795653.jpg,soup,"Stay in the know. Text ""DEALS"" to 67766 to get #FreshAlerts! https://t.co/5EfN9ApQSi"
883,kitkat-i1055113879481671681.jpg,dairy-product,Give your snaps the pancakes they deserve with new geofilters at all of our locations. https://t.co/xY4xejgz5g
884,kitkat-i1055820520518836224.jpg,meat,https://t.co/glgwd7BUzm
885,kitkat-i1056862598061326337.jpg,vegetable,Let's just close our eyes and pretend winter is over. http://t.co/293Zj1FgQI
886,kitkat-i1056877307334410245.jpg,egg,The never ending break. #mybreak https://t.co/yO4QTkkIMg
887,kitkat-i1057242157667532800.jpg,noodles/pasta,Tip Toe Wing In To Dennayz http://t.co/kHBiEZ90br
888,kitkat-i1057312510263607296.jpg,soup,https://t.co/jCN3kHL5Tk
889,kitkat-i1059878186190811138.jpg,seafood,@Astromike_ There's no wrong way in our books Mike but if we had to choose  this is how we'd do it!: https://t.co/dmez1A7QCV
890,kitkat-i1059879483510083585.jpg,dessert,There's more to Taco Bell #SaucePackets than you know. Watch this. #WhatTheBellHappened https://t.co/gpzLVeDwXH
891,kitkat-i1060920564137816064.jpg,noodles/pasta,https://t.co/dLs16Tqpye
892,kitkat-i1062020313054089219.jpg,vegetable,when will we be able to stream hot apps directly into our mouths http://t.co/uoqSTeCvA8
893,kitkat-i786136851933454336.jpg,vegetable,When you forgot to turn the lights off at home but the sliders are too good to leave the Castle. https://t.co/xfMHWqp2m8
894,kitkat-i787941319041843200.jpg,egg,Mystery solved. https://t.co/SPiMx5TKtS
895,kitkat-i788688664918368256.jpg,bread,"We should stop here. The kids keep asking if we're there yet. I'm all  ""just a couple more months "" http://t.co/WcC8SLT7et"
896,kitkat-i790841655444115456.jpg,vegetable,Keep the Sesame-Ginger Shrimp coming!  #EndlessShrimp https://t.co/PIC7X2hNDw
897,kitkat-i791202923933990913.jpg,fruit,WE. CANT. WAIT. http://t.co/aFey7voOLr
898,kitkat-i791565225187168256.jpg,dairy-product,Give your snaps the pancakes they deserve with new geofilters at all of our locations. https://t.co/xY4xejgz5g
899,kitkat-i791927570845487113.jpg,meat,~talk denny's to me~ http://t.co/wdvb4aN3OC
900,kitkat-i792690691193184256.jpg,dessert,Still waiting for an A-list celeb to walk down the red carpet in our tasteful (lol) egg hat. Would you? http://t.co/rgHakVuITR
901,kitkat-i793030003000836097.jpg,dairy-product,Win a trip to the @IndependenceDay premiere. For full Official Rules visit https://t.co/4EG3OnLyal #IDRSweepstakes https://t.co/ZNBHU3R7ff
902,kitkat-i793106427971772416.jpg,seafood,You can crumb but you can t hide from #mybreak. Who would you share with? #WorldCupcakeDay https://t.co/whunVK2qYH
903,kitkat-i795566478502334464.jpg,bread,Bring home the seafood you crave with #RedLobsterToGo. Call or order online today.  https://t.co/ncj1RQXlrT https://t.co/n7VO0VhUTZ
904,kitkat-i796002867278712832.jpg,dairy-product,https://t.co/ed1GWutpdh
905,kitkat-i796306482056822784.jpg,fruit,this is who is tweeting btw #collegeslam http://t.co/62QgehoAwL
906,kitkat-i798828132153200640.jpg,bread,This or That? French FRIES or French TOAST? http://t.co/70Lfvfb4vL
907,kitkat-i799552828444327936.jpg,soup,The Castle in the Woods #WhiteCastleMovieHomage #HalloweenEdition (7/8) https://t.co/YHdbxfL1tG
908,kitkat-i801727167818268672.jpg,rice,hope yr labor day is as chill as this burger in a hammock http://t.co/KgQZjpuQ23
909,kitkat-i803176779997323264.jpg,dessert,#findgreg http://t.co/mjb6vzfn8I
910,kitkat-i803191933698973696.jpg,dairy-product,Don't drop any curly fries-- Hawk's quick on the draw https://t.co/W1RpIHNQC3
911,kitkat-i804263850883371008.jpg,rice,Sooooo close!!    New rewards available now.  #MyRedLobsterRewards https://t.co/rztDNXNFea
912,kitkat-i805721008191717376.jpg,meat,The Slams have twins. Who knew? https://t.co/xZnoWgdz9c http://t.co/aGJiyaNE8M
913,kitkat-i806808101080821760.jpg,seafood,This delectable display courtesy of tumblr user anaraneta19. http://t.co/F9fKV4rZpB
914,kitkat-i808258347808018432.jpg,fruit,Tangy  smoky goodness  that sounds S Awesome. Get your hands on the S Awesome Bacon Classic and a Dr Pepper. https://t.co/M7aV4TmAkY
915,kitkat-i808620008917987328.jpg,vegetable,Busted. https://t.co/gTQnvRur2p
916,kitkat-i809371242553708544.jpg,rice,We are now the official restaurant of the @PGATOUR. Yes  you read that correctly. https://t.co/ZSMKdHelUj
917,kitkat-i810795662270836736.jpg,bread,If you want the full picture  you'll have to go way  way back #origins #xboxbriefing https://t.co/J9wqkU2LNJ
918,kitkat-i811172143358689280.jpg,soup,  #TBT https://t.co/l4fEwHOikT
919,kitkat-i811240582374899712.jpg,seafood,i can be your angle...or yuor devil https://t.co/viHw9bC8As
920,kitkat-i811873957037174784.jpg,soup,Three definitely isn t a crowd with this dish! #ShrimpTrios https://t.co/C5Ok6zEJQY
921,kitkat-i811937861012492288.jpg,seafood,We'll be together again... https://t.co/uihaA679On
922,kitkat-i812236328410587136.jpg,meat,As #TeamUSA goes for gold at the #WinterOlympics  celebrate with limited-edition OREO cookies. https://t.co/XCZ1V0ILLh
923,kitkat-i812598704351756288.jpg,dairy-product,Summer just got cooler. Say hello to our new #WatermelonFreeze.   https://t.co/UrLtUlX6lp
924,kitkat-i812613818329268224.jpg,noodles/pasta,What a combo! Have a break and give this Lemon &amp; KITKAT Cheesecake a try!: https://t.co/dELTLUe6xU https://t.co/Rsw9RQKUIs
925,kitkat-i815135432207802372.jpg,egg,In case you ve always wondered  this is  FRIES  in Wingdings. #TBT https://t.co/rQqAwNWvRR
926,kitkat-i815348079993962497.jpg,meat,Eavesdropping on your coworkers like... https://t.co/4NiRx0eN3N
927,kitkat-i820941169614004224.jpg,dairy-product,What s your favorite Freeze? https://t.co/JExLRn2P61
928,kitkat-i821296187768762368.jpg,vegetable,See you in line at midnight... https://t.co/6uBLJnknXW
929,kitkat-i822020800345731073.jpg,rice,16 million kids in the US are hungry. #Passtheplate to help us raise awareness &amp; end childhood hunger in America. http://t.co/4AsetUa4s7
930,kitkat-i822390738965118976.jpg,fried-food,Don t worry about the cheese shortage. Denny s is like Fort Knox. But with cheese. #velveetashortage @eatliquidgold http://t.co/IgUoHznC32
931,kitkat-i823470362650349569.jpg,meat,Have a spook-tacular break this #Halloween by trying your hand at this KITKAT Ruby Cheesecake! https://t.co/9SI9vWafWX
932,kitkat-i823832738042179587.jpg,fried-food,Summer just got a whole lot better. #RedLobsterToGo https://t.co/MTwq4JIFMg
933,kitkat-i824195132815802371.jpg,dairy-product,You sent us to camp. They made us sing. https://t.co/7PuMggILEb
934,kitkat-i824557515811721217.jpg,noodles/pasta,congratulations to christina egguilera and her newest hatchling ;) http://t.co/Kmdlmwsuvq
935,kitkat-i826007066162712577.jpg,dairy-product,it s chicken. on a stick! https://t.co/qhuDgHWkUl
936,kitkat-i826731850957717504.jpg,rice,We all went through that experimental phase. #TBT https://t.co/RM70OVQB2w
937,kitkat-i827464182954127361.jpg,fried-food,Talk about an ideal fantasy. #GameOfThrones http://t.co/fr1ay3RSxr
938,kitkat-i828559025948213248.jpg,seafood,The Texas Craving Massacre #WhiteCastleMovieHomage #HalloweenEdition (2/8) https://t.co/gxUoBkDaEm
939,kitkat-i831442883668541440.jpg,rice,16 million kids in the US are hungry. #Passtheplate to help us raise awareness &amp; end childhood hunger in America. http://t.co/4AsetUa4s7
940,kitkat-i833617276456808448.jpg,meat,Eavesdropping on your coworkers like... https://t.co/4NiRx0eN3N
941,kitkat-i834704687790174209.jpg,noodles/pasta,My eggy little lumps  check it out http://t.co/G05t86RAyg
942,kitkat-i839777978653495296.jpg,seafood,Win a trip to the @IndependenceDay premiere. For full Official Rules visit https://t.co/4EG3OnLyal #IDRSweepstakes https://t.co/ZNBHU3R7ff
943,kitkat-i840140203087949825.jpg,bread,Nothing should stand between mom and her #CheddarBayBiscuits on Mother s Day. https://t.co/U0c08TkRKh
944,kitkat-i841227365657255936.jpg,meat,He's gonna hit 'em where it counts https://t.co/CNmfm3og91
945,kitkat-i841952362902257664.jpg,dessert,one taught me love one taught me patience one taught me pain https://t.co/ajNUpeL0bV
946,kitkat-i842679241485553665.jpg,dairy-product,@PatMcAfeeShow This sandwich has a heck of a kick to it. #MakeMySandwich https://t.co/0MZsB7sHWH
947,kitkat-i843764115097227265.jpg,fruit,Thank you to everyone who turned off their lights to give Planet Earth a break. #SwitchOff #HaveABreak https://t.co/d19d5YZ7hg
948,kitkat-i844858835428818944.jpg,noodles/pasta,Every year begins and ends with a break!  Happy 2017!  #mybreak  2 0 1 7  https://t.co/79ctTpOQvA
